concept,fiscal_year,period_end,value,unit
AssetImpairmentLoss,2018,2018-12-31,305000000.0,CNY
AssetImpairmentLoss,2019,2019-12-31,234000000.0,CNY
AssetImpairmentLoss,2020,2020-12-31,256000000.0,CNY
AssetImpairmentLoss,2021,2021-12-31,191000000.0,CNY
AssetImpairmentLoss,2022,2022-12-31,161000000.0,CNY
AssetImpairmentLoss,2023,2023-12-31,343000000.0,CNY
AssetImpairmentLoss,2024,2024-12-31,404000000.0,CNY
AssetImpairmentLoss,2025,2025-12-31,375000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,1991,1991-12-31,73119300.0,CNY
CashAndCashEquivalentsAtCarryingValue,1992,1992-12-31,179000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,1993,1993-12-31,325000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,1994,1994-12-31,422000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,1995,1995-12-31,815000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,1996,1996-12-31,321000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,1997,1997-12-31,212000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,1998,1998-12-31,195000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,1999,1999-12-31,165000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2000,2000-12-31,157000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2001,2001-12-31,238000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2002,2002-12-31,284000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2003,2003-12-31,256999999.99999997,CNY
CashAndCashEquivalentsAtCarryingValue,2004,2004-12-31,588000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2005,2005-12-31,592000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2006,2006-12-31,784000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2007,2007-12-31,757000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2008,2008-12-31,608000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2009,2009-12-31,1563000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2010,2010-12-31,1643000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2011,2011-12-31,1195000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2012,2012-12-31,2127000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2013,2013-12-31,1610000000.0000002,CNY
CashAndCashEquivalentsAtCarryingValue,2014,2014-12-31,1989000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2015,2015-12-31,3843000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2016,2016-12-31,1968000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2017,2017-12-31,3936999999.9999995,CNY
CashAndCashEquivalentsAtCarryingValue,2018,2018-12-31,4711000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2019,2019-12-31,5493000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2020,2020-12-31,6739000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2021,2021-12-31,6581999999.999999,CNY
CashAndCashEquivalentsAtCarryingValue,2022,2022-12-31,10532000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2023,2023-12-31,9446000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2024,2024-12-31,7465000000.000001,CNY
CashAndCashEquivalentsAtCarryingValue,2025,2025-12-31,6947000000.0,CNY
CostOfRevenue,1991,1991-12-31,316000000.0,CNY
CostOfRevenue,1992,1992-12-31,577000000.0,CNY
CostOfRevenue,1993,1993-12-31,615000000.0,CNY
CostOfRevenue,1994,1994-12-31,660000000.0,CNY
CostOfRevenue,1995,1995-12-31,550000000.0,CNY
CostOfRevenue,1996,1996-12-31,398000000.0,CNY
CostOfRevenue,1997,1997-12-31,513000000.0,CNY
CostOfRevenue,1998,1998-12-31,404000000.0,CNY
CostOfRevenue,1999,1999-12-31,567000000.0,CNY
CostOfRevenue,2000,2000-12-31,436000000.00000006,CNY
CostOfRevenue,2001,2001-12-31,577000000.0,CNY
CostOfRevenue,2002,2002-12-31,724000000.0,CNY
CostOfRevenue,2003,2003-12-31,795000000.0,CNY
CostOfRevenue,2004,2004-12-31,1066000000.0,CNY
CostOfRevenue,2005,2005-12-31,1402000000.0,CNY
CostOfRevenue,2006,2006-12-31,1784000000.0,CNY
CostOfRevenue,2007,2007-12-31,1339000000.0,CNY
CostOfRevenue,2008,2008-12-31,1828000000.0,CNY
CostOfRevenue,2009,2009-12-31,2152000000.0,CNY
CostOfRevenue,2010,2010-12-31,1982000000.0,CNY
CostOfRevenue,2011,2011-12-31,2578000000.0,CNY
CostOfRevenue,2012,2012-12-31,2599000000.0,CNY
CostOfRevenue,2013,2013-12-31,2668000000.0,CNY
CostOfRevenue,2014,2014-12-31,2927000000.0,CNY
CostOfRevenue,2015,2015-12-31,3238000000.0000005,CNY
CostOfRevenue,2016,2016-12-31,4446000000.0,CNY
CostOfRevenue,2017,2017-12-31,4656000000.0,CNY
CostOfRevenue,2018,2018-12-31,7381000000.0,CNY
CostOfRevenue,2019,2019-12-31,7754000000.000001,CNY
CostOfRevenue,2020,2020-12-31,7104000000.000001,CNY
CostOfRevenue,2021,2021-12-31,12509000000.0,CNY
CostOfRevenue,2022,2022-12-31,25618000000.0,CNY
CostOfRevenue,2023,2023-12-31,24317000000.0,CNY
CostOfRevenue,2024,2024-12-31,14710000000.0,CNY
CostOfRevenue,2025,2025-12-31,17088999999.999998,CNY
CreditImpairmentLoss,1991,1991-12-31,0.0,CNY
CreditImpairmentLoss,1992,1992-12-31,0.0,CNY
CreditImpairmentLoss,1993,1993-12-31,0.0,CNY
CreditImpairmentLoss,1994,1994-12-31,0.0,CNY
CreditImpairmentLoss,1995,1995-12-31,0.0,CNY
CreditImpairmentLoss,1996,1996-12-31,0.0,CNY
CreditImpairmentLoss,1997,1997-12-31,0.0,CNY
CreditImpairmentLoss,1998,1998-12-31,0.0,CNY
CreditImpairmentLoss,1999,1999-12-31,0.0,CNY
CreditImpairmentLoss,2000,2000-12-31,0.0,CNY
CreditImpairmentLoss,2001,2001-12-31,0.0,CNY
CreditImpairmentLoss,2002,2002-12-31,0.0,CNY
CreditImpairmentLoss,2003,2003-12-31,0.0,CNY
CreditImpairmentLoss,2004,2004-12-31,0.0,CNY
CreditImpairmentLoss,2005,2005-12-31,0.0,CNY
CreditImpairmentLoss,2006,2006-12-31,0.0,CNY
CreditImpairmentLoss,2007,2007-12-31,0.0,CNY
CreditImpairmentLoss,2008,2008-12-31,0.0,CNY
CreditImpairmentLoss,2009,2009-12-31,0.0,CNY
CreditImpairmentLoss,2010,2010-12-31,0.0,CNY
CreditImpairmentLoss,2011,2011-12-31,0.0,CNY
CreditImpairmentLoss,2012,2012-12-31,0.0,CNY
CreditImpairmentLoss,2013,2013-12-31,0.0,CNY
CreditImpairmentLoss,2014,2014-12-31,0.0,CNY
CreditImpairmentLoss,2015,2015-12-31,0.0,CNY
CreditImpairmentLoss,2016,2016-12-31,0.0,CNY
CreditImpairmentLoss,2017,2017-12-31,0.0,CNY
CreditImpairmentLoss,2018,2018-12-31,0.0,CNY
CreditImpairmentLoss,2019,2019-12-31,252000000.0,CNY
CreditImpairmentLoss,2020,2020-12-31,144000000.0,CNY
CreditImpairmentLoss,2021,2021-12-31,92703600.0,CNY
CreditImpairmentLoss,2022,2022-12-31,128000000.0,CNY
CreditImpairmentLoss,2023,2023-12-31,-52041500.0,CNY
CreditImpairmentLoss,2024,2024-12-31,-8384600.0,CNY
CreditImpairmentLoss,2025,2025-12-31,18087400.0,CNY
CurrentPortionLongTermDebt,1991,1991-12-31,0.0,CNY
CurrentPortionLongTermDebt,1992,1992-12-31,0.0,CNY
CurrentPortionLongTermDebt,1993,1993-12-31,83500000.0,CNY
CurrentPortionLongTermDebt,1994,1994-12-31,590000000.0,CNY
CurrentPortionLongTermDebt,1995,1995-12-31,503000000.0,CNY
CurrentPortionLongTermDebt,1996,1996-12-31,66416400.0,CNY
CurrentPortionLongTermDebt,1997,1997-12-31,30000000.0,CNY
CurrentPortionLongTermDebt,1998,1998-12-31,162000000.0,CNY
CurrentPortionLongTermDebt,1999,1999-12-31,408000000.0,CNY
CurrentPortionLongTermDebt,2000,2000-12-31,422000000.0,CNY
CurrentPortionLongTermDebt,2001,2001-12-31,61500000.0,CNY
CurrentPortionLongTermDebt,2002,2002-12-31,78000000.0,CNY
CurrentPortionLongTermDebt,2003,2003-12-31,162000000.0,CNY
CurrentPortionLongTermDebt,2004,2004-12-31,519000000.00000006,CNY
CurrentPortionLongTermDebt,2005,2005-12-31,493000000.0,CNY
CurrentPortionLongTermDebt,2006,2006-12-31,297000000.0,CNY
CurrentPortionLongTermDebt,2007,2007-12-31,295000000.0,CNY
CurrentPortionLongTermDebt,2008,2008-12-31,476999999.99999994,CNY
CurrentPortionLongTermDebt,2009,2009-12-31,307000000.0,CNY
CurrentPortionLongTermDebt,2010,2010-12-31,459000000.0,CNY
CurrentPortionLongTermDebt,2011,2011-12-31,676000000.0,CNY
CurrentPortionLongTermDebt,2012,2012-12-31,1495000000.0,CNY
CurrentPortionLongTermDebt,2013,2013-12-31,661000000.0,CNY
CurrentPortionLongTermDebt,2014,2014-12-31,794000000.0,CNY
CurrentPortionLongTermDebt,2015,2015-12-31,217000000.0,CNY
CurrentPortionLongTermDebt,2016,2016-12-31,2518000000.0,CNY
CurrentPortionLongTermDebt,2017,2017-12-31,1002999999.9999999,CNY
CurrentPortionLongTermDebt,2018,2018-12-31,732000000.0,CNY
CurrentPortionLongTermDebt,2019,2019-12-31,2587000000.0,CNY
CurrentPortionLongTermDebt,2020,2020-12-31,1920000000.0,CNY
CurrentPortionLongTermDebt,2021,2021-12-31,2837000000.0,CNY
CurrentPortionLongTermDebt,2022,2022-12-31,2789000000.0,CNY
CurrentPortionLongTermDebt,2023,2023-12-31,3322999999.9999995,CNY
CurrentPortionLongTermDebt,2024,2024-12-31,4451000000.0,CNY
CurrentPortionLongTermDebt,2025,2025-12-31,5109000000.0,CNY
FairValueChangeIncome,1991,1991-12-31,0.0,CNY
FairValueChangeIncome,1992,1992-12-31,0.0,CNY
FairValueChangeIncome,1993,1993-12-31,0.0,CNY
FairValueChangeIncome,1994,1994-12-31,0.0,CNY
FairValueChangeIncome,1995,1995-12-31,0.0,CNY
FairValueChangeIncome,1996,1996-12-31,0.0,CNY
FairValueChangeIncome,1997,1997-12-31,0.0,CNY
FairValueChangeIncome,1998,1998-12-31,0.0,CNY
FairValueChangeIncome,1999,1999-12-31,0.0,CNY
FairValueChangeIncome,2000,2000-12-31,0.0,CNY
FairValueChangeIncome,2001,2001-12-31,0.0,CNY
FairValueChangeIncome,2002,2002-12-31,0.0,CNY
FairValueChangeIncome,2003,2003-12-31,0.0,CNY
FairValueChangeIncome,2004,2004-12-31,0.0,CNY
FairValueChangeIncome,2005,2005-12-31,0.0,CNY
FairValueChangeIncome,2006,2006-12-31,626600.0,CNY
FairValueChangeIncome,2007,2007-12-31,15215400.0,CNY
FairValueChangeIncome,2008,2008-12-31,-62271700.0,CNY
FairValueChangeIncome,2009,2009-12-31,8473600.0,CNY
FairValueChangeIncome,2010,2010-12-31,-21891900.0,CNY
FairValueChangeIncome,2011,2011-12-31,-132000000.0,CNY
FairValueChangeIncome,2012,2012-12-31,123000000.0,CNY
FairValueChangeIncome,2013,2013-12-31,4505800.0,CNY
FairValueChangeIncome,2014,2014-12-31,6114500.0,CNY
FairValueChangeIncome,2015,2015-12-31,-19816400.0,CNY
FairValueChangeIncome,2016,2016-12-31,-24670900.0,CNY
FairValueChangeIncome,2017,2017-12-31,35024300.0,CNY
FairValueChangeIncome,2018,2018-12-31,-517000000.0,CNY
FairValueChangeIncome,2019,2019-12-31,258000000.0,CNY
FairValueChangeIncome,2020,2020-12-31,509999999.99999994,CNY
FairValueChangeIncome,2021,2021-12-31,-97686800.0,CNY
FairValueChangeIncome,2022,2022-12-31,-17212200.0,CNY
FairValueChangeIncome,2023,2023-12-31,-283000000.0,CNY
FairValueChangeIncome,2024,2024-12-31,-161000000.0,CNY
FairValueChangeIncome,2025,2025-12-31,212000000.0,CNY
FinanceExpense,1991,1991-12-31,-1496500.0,CNY
FinanceExpense,1992,1992-12-31,15500.0,CNY
FinanceExpense,1993,1993-12-31,55165600.00000001,CNY
FinanceExpense,1994,1994-12-31,50358400.0,CNY
FinanceExpense,1995,1995-12-31,77996600.0,CNY
FinanceExpense,1996,1996-12-31,118000000.0,CNY
FinanceExpense,1997,1997-12-31,111000000.00000001,CNY
FinanceExpense,1998,1998-12-31,356000000.0,CNY
FinanceExpense,1999,1999-12-31,208000000.0,CNY
FinanceExpense,2000,2000-12-31,91273799.99999999,CNY
FinanceExpense,2001,2001-12-31,149000000.0,CNY
FinanceExpense,2002,2002-12-31,84108700.00000001,CNY
FinanceExpense,2003,2003-12-31,78758700.0,CNY
FinanceExpense,2004,2004-12-31,96448900.0,CNY
FinanceExpense,2005,2005-12-31,95094700.0,CNY
FinanceExpense,2006,2006-12-31,118000000.0,CNY
FinanceExpense,2007,2007-12-31,112000000.00000001,CNY
FinanceExpense,2008,2008-12-31,69557600.0,CNY
FinanceExpense,2009,2009-12-31,118000000.0,CNY
FinanceExpense,2010,2010-12-31,109000000.00000001,CNY
FinanceExpense,2011,2011-12-31,129000000.0,CNY
FinanceExpense,2012,2012-12-31,254999999.99999997,CNY
FinanceExpense,2013,2013-12-31,213000000.0,CNY
FinanceExpense,2014,2014-12-31,186000000.0,CNY
FinanceExpense,2015,2015-12-31,247000000.00000003,CNY
FinanceExpense,2016,2016-12-31,367000000.0,CNY
FinanceExpense,2017,2017-12-31,453000000.0,CNY
FinanceExpense,2018,2018-12-31,445000000.0,CNY
FinanceExpense,2019,2019-12-31,487000000.0,CNY
FinanceExpense,2020,2020-12-31,509999999.99999994,CNY
FinanceExpense,2021,2021-12-31,422000000.0,CNY
FinanceExpense,2022,2022-12-31,453000000.0,CNY
FinanceExpense,2023,2023-12-31,395000000.0,CNY
FinanceExpense,2024,2024-12-31,326000000.0,CNY
FinanceExpense,2025,2025-12-31,670000000.0,CNY
GeneralAndAdministrativeExpense,1991,1991-12-31,2227100.0,CNY
GeneralAndAdministrativeExpense,1992,1992-12-31,15517300.0,CNY
GeneralAndAdministrativeExpense,1993,1993-12-31,78113600.0,CNY
GeneralAndAdministrativeExpense,1994,1994-12-31,71454300.0,CNY
GeneralAndAdministrativeExpense,1995,1995-12-31,70124600.0,CNY
GeneralAndAdministrativeExpense,1996,1996-12-31,95392800.0,CNY
GeneralAndAdministrativeExpense,1997,1997-12-31,123000000.0,CNY
GeneralAndAdministrativeExpense,1998,1998-12-31,200999999.99999997,CNY
GeneralAndAdministrativeExpense,1999,1999-12-31,104000000.0,CNY
GeneralAndAdministrativeExpense,2000,2000-12-31,112000000.00000001,CNY
GeneralAndAdministrativeExpense,2001,2001-12-31,134000000.00000001,CNY
GeneralAndAdministrativeExpense,2002,2002-12-31,102000000.0,CNY
GeneralAndAdministrativeExpense,2003,2003-12-31,221000000.0,CNY
GeneralAndAdministrativeExpense,2004,2004-12-31,131000000.0,CNY
GeneralAndAdministrativeExpense,2005,2005-12-31,198000000.0,CNY
GeneralAndAdministrativeExpense,2006,2006-12-31,209000000.0,CNY
GeneralAndAdministrativeExpense,2007,2007-12-31,259000000.0,CNY
GeneralAndAdministrativeExpense,2008,2008-12-31,211000000.0,CNY
GeneralAndAdministrativeExpense,2009,2009-12-31,250000000.0,CNY
GeneralAndAdministrativeExpense,2010,2010-12-31,315000000.0,CNY
GeneralAndAdministrativeExpense,2011,2011-12-31,421000000.0,CNY
GeneralAndAdministrativeExpense,2012,2012-12-31,491000000.0,CNY
GeneralAndAdministrativeExpense,2013,2013-12-31,517000000.0,CNY
GeneralAndAdministrativeExpense,2014,2014-12-31,445000000.0,CNY
GeneralAndAdministrativeExpense,2015,2015-12-31,522000000.0,CNY
GeneralAndAdministrativeExpense,2016,2016-12-31,745000000.0,CNY
GeneralAndAdministrativeExpense,2017,2017-12-31,650000000.0,CNY
GeneralAndAdministrativeExpense,2018,2018-12-31,734000000.0,CNY
GeneralAndAdministrativeExpense,2019,2019-12-31,725000000.0,CNY
GeneralAndAdministrativeExpense,2020,2020-12-31,809000000.0,CNY
GeneralAndAdministrativeExpense,2021,2021-12-31,1100000000.0,CNY
GeneralAndAdministrativeExpense,2022,2022-12-31,1343000000.0,CNY
GeneralAndAdministrativeExpense,2023,2023-12-31,1396000000.0,CNY
GeneralAndAdministrativeExpense,2024,2024-12-31,1367000000.0,CNY
GeneralAndAdministrativeExpense,2025,2025-12-31,1391000000.0,CNY
Goodwill,1991,1991-12-31,nan,CNY
Goodwill,1992,1992-12-31,nan,CNY
Goodwill,1993,1993-12-31,nan,CNY
Goodwill,1994,1994-12-31,nan,CNY
Goodwill,1995,1995-12-31,nan,CNY
Goodwill,1996,1996-12-31,nan,CNY
Goodwill,1997,1997-12-31,nan,CNY
Goodwill,1998,1998-12-31,nan,CNY
Goodwill,1999,1999-12-31,nan,CNY
Goodwill,2000,2000-12-31,nan,CNY
Goodwill,2001,2001-12-31,nan,CNY
Goodwill,2002,2002-12-31,nan,CNY
Goodwill,2003,2003-12-31,nan,CNY
Goodwill,2004,2004-12-31,nan,CNY
Goodwill,2005,2005-12-31,nan,CNY
Goodwill,2006,2006-12-31,11641471.37,CNY
Goodwill,2007,2007-12-31,8975016.62,CNY
Goodwill,2008,2008-12-31,14606443.85,CNY
Goodwill,2009,2009-12-31,17379378.31,CNY
Goodwill,2010,2010-12-31,39485726.62,CNY
Goodwill,2011,2011-12-31,112269970.88,CNY
Goodwill,2012,2012-12-31,118169963.31,CNY
Goodwill,2013,2013-12-31,132849642.93,CNY
Goodwill,2014,2014-12-31,255983461.17,CNY
Goodwill,2015,2015-12-31,284714134.16,CNY
Goodwill,2016,2016-12-31,413668311.27,CNY
Goodwill,2017,2017-12-31,594871999.06,CNY
Goodwill,2018,2018-12-31,505166618.34,CNY
Goodwill,2019,2019-12-31,464216904.26,CNY
Goodwill,2020,2020-12-31,461095085.6,CNY
Goodwill,2021,2021-12-31,470527732.24,CNY
Goodwill,2022,2022-12-31,460089786.33,CNY
Goodwill,2023,2023-12-31,479391587.87,CNY
Goodwill,2024,2024-12-31,450688631.93,CNY
Goodwill,2025,2025-12-31,419687784.32,CNY
IncomeLossBeforeIncomeTaxes,1991,1991-12-31,107000000.0,CNY
IncomeLossBeforeIncomeTaxes,1992,1992-12-31,259000000.0,CNY
IncomeLossBeforeIncomeTaxes,1993,1993-12-31,482000000.0,CNY
IncomeLossBeforeIncomeTaxes,1994,1994-12-31,486000000.00000006,CNY
IncomeLossBeforeIncomeTaxes,1995,1995-12-31,183000000.0,CNY
IncomeLossBeforeIncomeTaxes,1996,1996-12-31,67897400.0,CNY
IncomeLossBeforeIncomeTaxes,1997,1997-12-31,24242800.000000004,CNY
IncomeLossBeforeIncomeTaxes,1998,1998-12-31,-468000000.0,CNY
IncomeLossBeforeIncomeTaxes,1999,1999-12-31,55762400.0,CNY
IncomeLossBeforeIncomeTaxes,2000,2000-12-31,58431800.0,CNY
IncomeLossBeforeIncomeTaxes,2001,2001-12-31,26256000.0,CNY
IncomeLossBeforeIncomeTaxes,2002,2002-12-31,27412000.0,CNY
IncomeLossBeforeIncomeTaxes,2003,2003-12-31,22197399.999999996,CNY
IncomeLossBeforeIncomeTaxes,2004,2004-12-31,-75366100.0,CNY
IncomeLossBeforeIncomeTaxes,2005,2005-12-31,146000000.0,CNY
IncomeLossBeforeIncomeTaxes,2006,2006-12-31,244000000.0,CNY
IncomeLossBeforeIncomeTaxes,2007,2007-12-31,389000000.0,CNY
IncomeLossBeforeIncomeTaxes,2008,2008-12-31,363000000.0,CNY
IncomeLossBeforeIncomeTaxes,2009,2009-12-31,509999999.99999994,CNY
IncomeLossBeforeIncomeTaxes,2010,2010-12-31,558000000.0,CNY
IncomeLossBeforeIncomeTaxes,2011,2011-12-31,520000000.0,CNY
IncomeLossBeforeIncomeTaxes,2012,2012-12-31,412000000.0,CNY
IncomeLossBeforeIncomeTaxes,2013,2013-12-31,504000000.0,CNY
IncomeLossBeforeIncomeTaxes,2014,2014-12-31,588000000.0,CNY
IncomeLossBeforeIncomeTaxes,2015,2015-12-31,1186000000.0,CNY
IncomeLossBeforeIncomeTaxes,2016,2016-12-31,542000000.0,CNY
IncomeLossBeforeIncomeTaxes,2017,2017-12-31,379000000.0,CNY
IncomeLossBeforeIncomeTaxes,2018,2018-12-31,1035000000.0,CNY
IncomeLossBeforeIncomeTaxes,2019,2019-12-31,1164000000.0,CNY
IncomeLossBeforeIncomeTaxes,2020,2020-12-31,1423000000.0,CNY
IncomeLossBeforeIncomeTaxes,2021,2021-12-31,2158000000.0,CNY
IncomeLossBeforeIncomeTaxes,2022,2022-12-31,2869000000.0,CNY
IncomeLossBeforeIncomeTaxes,2023,2023-12-31,2244000000.0,CNY
IncomeLossBeforeIncomeTaxes,2024,2024-12-31,1409000000.0,CNY
IncomeLossBeforeIncomeTaxes,2025,2025-12-31,1692000000.0000002,CNY
IncomeTaxExpenseBenefit,1991,1991-12-31,14919800.0,CNY
IncomeTaxExpenseBenefit,1992,1992-12-31,24017800.000000004,CNY
IncomeTaxExpenseBenefit,1993,1993-12-31,61582500.0,CNY
IncomeTaxExpenseBenefit,1994,1994-12-31,52911500.0,CNY
IncomeTaxExpenseBenefit,1995,1995-12-31,29881400.0,CNY
IncomeTaxExpenseBenefit,1996,1996-12-31,11408400.0,CNY
IncomeTaxExpenseBenefit,1997,1997-12-31,11641700.0,CNY
IncomeTaxExpenseBenefit,1998,1998-12-31,6481600.0,CNY
IncomeTaxExpenseBenefit,1999,1999-12-31,8908600.0,CNY
IncomeTaxExpenseBenefit,2000,2000-12-31,8566200.0,CNY
IncomeTaxExpenseBenefit,2001,2001-12-31,12263200.0,CNY
IncomeTaxExpenseBenefit,2002,2002-12-31,15733699.999999998,CNY
IncomeTaxExpenseBenefit,2003,2003-12-31,20411400.0,CNY
IncomeTaxExpenseBenefit,2004,2004-12-31,22958600.0,CNY
IncomeTaxExpenseBenefit,2005,2005-12-31,50949799.99999999,CNY
IncomeTaxExpenseBenefit,2006,2006-12-31,52590400.0,CNY
IncomeTaxExpenseBenefit,2007,2007-12-31,57709700.0,CNY
IncomeTaxExpenseBenefit,2008,2008-12-31,91295500.0,CNY
IncomeTaxExpenseBenefit,2009,2009-12-31,102000000.0,CNY
IncomeTaxExpenseBenefit,2010,2010-12-31,115999999.99999999,CNY
IncomeTaxExpenseBenefit,2011,2011-12-31,139000000.0,CNY
IncomeTaxExpenseBenefit,2012,2012-12-31,105000000.0,CNY
IncomeTaxExpenseBenefit,2013,2013-12-31,60114200.0,CNY
IncomeTaxExpenseBenefit,2014,2014-12-31,115999999.99999999,CNY
IncomeTaxExpenseBenefit,2015,2015-12-31,259000000.0,CNY
IncomeTaxExpenseBenefit,2016,2016-12-31,122000000.0,CNY
IncomeTaxExpenseBenefit,2017,2017-12-31,56227100.0,CNY
IncomeTaxExpenseBenefit,2018,2018-12-31,370000000.0,CNY
IncomeTaxExpenseBenefit,2019,2019-12-31,451999999.99999994,CNY
IncomeTaxExpenseBenefit,2020,2020-12-31,355000000.0,CNY
IncomeTaxExpenseBenefit,2021,2021-12-31,399000000.0,CNY
IncomeTaxExpenseBenefit,2022,2022-12-31,401000000.0,CNY
IncomeTaxExpenseBenefit,2023,2023-12-31,563000000.0,CNY
IncomeTaxExpenseBenefit,2024,2024-12-31,377000000.0,CNY
IncomeTaxExpenseBenefit,2025,2025-12-31,342000000.0,CNY
InvestmentIncome,1991,1991-12-31,5471300.0,CNY
InvestmentIncome,1992,1992-12-31,21974899.999999996,CNY
InvestmentIncome,1993,1993-12-31,284000000.0,CNY
InvestmentIncome,1994,1994-12-31,204000000.0,CNY
InvestmentIncome,1995,1995-12-31,137000000.0,CNY
